CRIMINALIDAD,ES_ARCHIVO,ES_PRECLUSIÓN,ESTADO,ETAPA_CASO,LEY,PAÍS_HECHO,DEPARTAMENTO_HECHO,MUNICIPIO_HECHO,SECCIONAL,AÑO_HECHOS,AÑO_ENTRADA,AÑO_DENUNCIA,DELITO,GRUPO_DELITO,CONSUMADO,TOTAL_PROCESOS
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Cauca,POPAYÁN,DIRECCIÓN SECCIONAL DE CAUCA,2020,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Atlántico,BARRANQUILLA,DIRECCIÓN SECCIONAL DE ATLÁNTICO,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,584
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCIÓN SECCIONAL DE BOGOTÁ,2013,2013,2013,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,130
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCIÓN SECCIONAL DE BOGOTÁ,2019,2019,2019,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,46
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Nariño,PASTO,DIRECCIÓN SECCIONAL DE NARIÑO,2018,2018,2018,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,52
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,NEIVA,DIRECCIÓN SECCIONAL DE HUILA,2024,2025,2025,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,14
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,BELLO,DIRECCIÓN SECCIONAL DE MEDELLÍN,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,30
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,NEIVA,DIRECCIÓN SECCIONAL DE HUILA,2014,2014,2014,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,70
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Bolívar,CALAMAR,DIRECCIÓN SECCIONAL DE BOLÍVAR,2020,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Cesar,AGUACHICA,DIRECCIÓN SECCIONAL DE CESAR,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,9
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Valle del Cauca,PALMIRA,DIRECCIÓN SECCIONAL DE CALI,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,31
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Valle del Cauca,LA UNIÓN,DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA,2025,2025,2025,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,4
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Atlántico,BARRANQUILLA,DIRECCIÓN SECCIONAL DE ATLÁNTICO,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,105
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,ENVIGADO,DIRECCIÓN SECCIONAL DE MEDELLÍN,2016,2017,2017,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,9
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Risaralda,DOSQUEBRADAS,DIRECCIÓN SECCIONAL DE RISARALDA,2024,2024,2024,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",DELITOS INFORMATICOS,NO APLICA,2
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Sucre,SINCELEJO,DIRECCIÓN SECCIONAL DE SUCRE,2025,2025,2025,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,13
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Córdoba,AYAPEL,DIRECCIÓN SECCIONAL DE CÓRDOBA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Bolívar,CARTAGENA,DIRECCIÓN SECCIONAL DE BOLÍVAR,2011,2011,2011,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,24
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,SABANETA,DIRECCIÓN SECCIONAL DE MEDELLÍN,2021,2021,2021,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,29
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Casanare,PAZ DE ARIPORO,DIRECCIÓN SECCIONAL DE CASANARE,2022,2023,2023,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Cauca,POPAYÁN,DIRECCIÓN SECCIONAL DE CAUCA,2025,2025,2025,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,53
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,NEIVA,DIRECCIÓN SECCIONAL DE HUILA,2023,2023,2023,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,68
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Caldas,LA DORADA,DIRECCIÓN SECCIONAL DE CESAR,2012,2012,2012,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Tolima,IBAGUÉ,DIRECCIÓN SECCIONAL DE TOLIMA,2018,2020,2020,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,6
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Tolima,SAN LUIS,DIRECCIÓN SECCIONAL DE TOLIMA,2025,2025,2025,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,MEDELLÍN,DIRECCIÓN SECCIONAL DE MEDELLÍN,2015,2015,2015,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCIÓN SECCIONAL DE BOGOTÁ,2019,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,11
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,BELLO,DIRECCIÓN SECCIONAL DE MEDELLÍN,2015,2015,2015,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,7
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Santander,FLORIDABLANCA,DIRECCIÓN SECCIONAL DE SANTANDER,2020,2020,2020,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,17
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Bolívar,EL CARMEN DE BOLÍVAR,DIRECCIÓN SECCIONAL DE BOLÍVAR,2025,2025,2025,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,4
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,GUADALUPE,DIRECCIÓN SECCIONAL DE HUILA,2024,2024,2024,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,NEIVA,DIRECCIÓN SECCIONAL DE HUILA,2018,2018,2018,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,13
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Tolima,IBAGUÉ,DIRECCIÓN SECCIONAL DE TOLIMA,2020,2020,2020,"SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",DELITOS INFORMATICOS,NO APLICA,7
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Cundinamarca,VILLA DE SAN DIEGO DE UBATE,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,4
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCIÓN SECCIONAL DE BOGOTÁ,2019,2019,2019,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,5
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Caldas,MANIZALES,DIRECCIÓN SECCIONAL DE CALDAS,2014,2014,2014,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,20
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Casanare,PAZ DE ARIPORO,DIRECCIÓN SECCIONAL DE CASANARE,2020,2020,2020,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Tolima,ROVIRA,DIRECCIÓN SECCIONAL DE TOLIMA,2018,2019,2019,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Atlántico,BARRANQUILLA,DIRECCIÓN SECCIONAL DE ATLÁNTICO,2011,2011,2011,"ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009, AGRAVADO POR OBTENER PROVECHO PARA SI O PARA UN TERCERO. ART. 269H N5",DELITOS INFORMATICOS,NO APLICA,2
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Sucre,SINCELEJO,DIRECCIÓN SECCIONAL DE SUCRE,2024,2025,2025,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,NEIVA,DIRECCIÓN SECCIONAL DE HUILA,2011,2011,2011,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Valle del Cauca,CALI,DIRECCIÓN SECCIONAL DE CALI,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,10
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCIÓN SECCIONAL DE BOGOTÁ,2024,2024,2024,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Cauca,POPAYÁN,DIRECCIÓN SECCIONAL DE CAUCA,2021,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,10
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,PALERMO,DIRECCIÓN SECCIONAL DE HUILA,2017,2017,2017,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,5
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Córdoba,AYAPEL,DIRECCIÓN SECCIONAL DE CÓRDOBA,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Tolima,PURIFICACIÓN,DIRECCIÓN SECCIONAL DE TOLIMA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Valle del Cauca,FLORIDA,DIRECCIÓN SECCIONAL DE CALI,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCIÓN SECCIONAL DE BOGOTÁ,2016,2017,2017,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Valle del Cauca,CALI,DIRECCIÓN SECCIONAL DE CALI,2012,2012,2012,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,29
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Quindío,ARMENIA,DIRECCIÓN SECCIONAL DE QUINDÍO,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,22
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Caquetá,FLORENCIA,DIRECCIÓN SECCIONAL DE CAQUETÁ,2024,2024,2024,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DIRECCION ESPECIALIZADA CONTRA LOS DELITOS INFORMATICOS,2022,2022,2022,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,5
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Bolívar,EL CARMEN DE BOLÍVAR,DIRECCIÓN SECCIONAL DE BOLÍVAR,2015,2015,2015,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,4
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Cundinamarca,FUNZA,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,2019,2019,2019,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Córdoba,SAHAGÚN,DIRECCIÓN SECCIONAL DE CÓRDOBA,2021,2021,2021,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,20
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Cundinamarca,PANDI,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,2023,2024,2024,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Cundinamarca,MACHETA,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,APARTADÓ,DIRECCIÓN SECCIONAL DE ANTIOQUIA,2020,2020,2020,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,6
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Magdalena,SANTA MARTA,DIRECCIÓN SECCIONAL DE MAGDALENA,2011,2012,2012,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Sucre,TOLÚ VIEJO,DIRECCIÓN SECCIONAL DE SUCRE,2022,2022,2022,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,4
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Nariño,EL TABLÓN DE GÓMEZ,DIRECCIÓN SECCIONAL DE NARIÑO,2021,2021,2021,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Santander,BARRANCABERMEJA,DIRECCIÓN SECCIONAL DE SANTANDER,2023,2024,2024,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,10
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Sucre,COROZAL,DIRECCIÓN SECCIONAL DE SUCRE,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Caldas,SALAMINA,DIRECCIÓN SECCIONAL DE CALDAS,2023,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,4
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Cauca,BOLÍVAR,DIRECCIÓN SECCIONAL DE CAUCA,2024,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Atlántico,SOLEDAD,DIRECCIÓN SECCIONAL DE ATLÁNTICO,2019,2019,2019,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Valle del Cauca,PALMIRA,DIRECCIÓN SECCIONAL DE CALI,2020,2020,2020,USO DE SOFTWARE MALICIOSO ART 269E LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Córdoba,SAN BERNARDO DEL VIENTO,DIRECCIÓN SECCIONAL DE CÓRDOBA,2024,2024,2024,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Antioquia,MEDELLÍN,DIRECCIÓN SECCIONAL DE MEDELLÍN,2017,2017,2017,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,7
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Vichada,PUERTO CARREÑO,DIRECCIÓN SECCIONAL DE VICHADA,2025,2025,2025,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,12
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Norte de Santander,LOS PATIOS,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,2024,2024,2024,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Norte de Santander,CÚCUTA,DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER,2021,2022,2022,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
NO,NO,NO,INACTIVO,EJECUCIÓN DE PENAS,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DELEGADA CONTRA LA CRIMINALIDAD ORGANIZADA,2016,2018,2016,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Córdoba,SAN JOSE DE URE,DIRECCIÓN SECCIONAL DE CÓRDOBA,2024,2024,2024,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Sucre,SINCELEJO,DIRECCIÓN SECCIONAL DE SUCRE,2013,2013,2013,TRANSFERENCIA NO CONSENTIDA DE ACTIVOS VALIENDOSE DE ALGUNA MANIPULACION INFORMATICA O ARTIFICIO SEMEJANTE ART. 269J LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
NO,NO,NO,ACTIVO,EJECUCIÓN DE PENAS,Ley 906,Colombia,"BOGOTÁ, D. C.","BOGOTÁ, D.C.",DELEGADA CONTRA LA CRIMINALIDAD ORGANIZADA,2020,2023,2020,OBSTACULIZACION ILEGITIMA DEL SISTEMA INFORMATICO O RED DE TELECOMUNICACION ART 269B LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Huila,CAMPOALEGRE,DIRECCIÓN SECCIONAL DE HUILA,2023,2023,2023,VIOLACION DE DATOS PERSONALES ART 269F LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Tolima,RIOBLANCO,DIRECCIÓN SECCIONAL DE TOLIMA,2016,2016,2016,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Cundinamarca,SAN BERNARDO,DIRECCIÓN SECCIONAL DE CUNDINAMARCA,2024,2024,2024,DAÑO INFORMATICO ART 269D LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
SI,NO,NO,ACTIVO,INDAGACIÓN,Ley 906,Colombia,Córdoba,MONTERÍA,DIRECCIÓN SECCIONAL DE CÓRDOBA,2021,2021,2021,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,5
SI,NO,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Santander,VÉLEZ,DIRECCIÓN SECCIONAL DE SANTANDER,2019,2019,2019,HURTO POR MEDIOS INFORMATICOS Y SEMEJANTES ART. 269I LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,3
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Santander,BUCARAMANGA,DIRECCIÓN SECCIONAL DE SANTANDER,2024,2024,2024,SUPLANTACION DE SITIOS WEB PARA CAPTURAR DATOS PERSONALES ART 269G LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,2
NO,SI,NO,INACTIVO,INDAGACIÓN,Ley 906,Colombia,Bolívar,EL CARMEN DE BOLÍVAR,DIRECCIÓN SECCIONAL DE BOLÍVAR,2022,2023,2023,ACCESO ABUSIVO A UN SISTEMA INFORMATICO ART 269A LEY 1273 DE 2009,DELITOS INFORMATICOS,NO APLICA,1
